"gender_partner"	"gender_rater"	"age_rater"	"age_partner"	"attractive_partner"	"intelligence_partner"	"like_partner"	"age_diff"	"partner_older"	"matched"	"exp_num_match"
"F"	"M"	28	25	7	8	9	-3	FALSE	TRUE	6
"F"	"M"	28	25	7	9	5	-3	FALSE	FALSE	6
"F"	"M"	28	27	5	9	7	-1	FALSE	FALSE	6
"F"	"M"	28	26	5	7	5	-2	FALSE	FALSE	6
"F"	"M"	28	29	10	10	5	1	TRUE	FALSE	6
"F"	"M"	28	26	6	10	7	-2	FALSE	TRUE	6
"F"	"M"	28	26	6	10	7	-2	FALSE	FALSE	6
"F"	"M"	28	32	5	7	4	4	TRUE	FALSE	6
"F"	"M"	28	28	7	8	7	0	FALSE	TRUE	6
"F"	"M"	28	26	5	7	3	-2	FALSE	FALSE	6
"F"	"M"	28	24	8	7	7	-4	FALSE	TRUE	6
"F"	"M"	28	24	7	7	5	-4	FALSE	FALSE	6
"F"	"M"	28	23	7	8	5	-5	FALSE	FALSE	6
"F"	"M"	28	23	7	7	7	-5	FALSE	FALSE	6
"F"	"M"	28	25	6	6	7	-3	FALSE	FALSE	6
"F"	"M"	28	28	8	7	8	0	FALSE	FALSE	3
"F"	"M"	28	33	4	7	6	5	TRUE	FALSE	3
"F"	"M"	28	22	6	8	6	-6	FALSE	FALSE	3
"F"	"M"	28	26	5	6	5	-2	FALSE	FALSE	3
"F"	"M"	28	24	6	9	6	-4	FALSE	FALSE	3
"F"	"M"	28	24	7	6	6	-4	FALSE	FALSE	3
"F"	"M"	28	25	5	7	6	-3	FALSE	FALSE	3
"F"	"M"	28	25	5	6	4	-3	FALSE	FALSE	3
"F"	"M"	28	27	3	8	4	-1	FALSE	FALSE	3
"F"	"M"	28	26	5	7	5	-2	FALSE	FALSE	3
"F"	"M"	28	29	3	7	3	1	TRUE	FALSE	3
"F"	"M"	28	26	4	8	6	-2	FALSE	FALSE	3
"F"	"M"	28	26	5	7	5	-2	FALSE	FALSE	3
"F"	"M"	28	32	4	4	3	4	TRUE	FALSE	3
"F"	"M"	28	28	6	6	5	0	FALSE	FALSE	3
"F"	"M"	28	26	7	7	6	-2	FALSE	FALSE	3
"F"	"M"	28	24	9	9	8	-4	FALSE	TRUE	3
"F"	"M"	28	24	8	8	7	-4	FALSE	FALSE	3
"F"	"M"	28	23	6	6	5	-5	FALSE	FALSE	3
"F"	"M"	28	23	8	6	7	-5	FALSE	TRUE	3
"F"	"M"	28	25	7	6	7	-3	FALSE	FALSE	3
"M"	"F"	30	27	4	9	9	-3	FALSE	FALSE	1
"M"	"F"	30	32	7	8	7	2	TRUE	FALSE	1
"M"	"F"	30	25	5	5	4	-5	FALSE	FALSE	1
"M"	"F"	30	29	6	6	6	-1	FALSE	FALSE	1
"M"	"F"	30	23	6	7	8	-7	FALSE	FALSE	1
"M"	"F"	30	27	5	8	8	-3	FALSE	FALSE	1
"M"	"F"	30	32	4	8	8	2	TRUE	FALSE	1
"M"	"F"	30	27	6	8	7	-3	FALSE	FALSE	1
"M"	"F"	30	25	8	9	8	-5	FALSE	TRUE	1
"M"	"F"	30	30	8	7	7	0	FALSE	FALSE	1
"M"	"F"	30	29	3	8	7	-1	FALSE	FALSE	1
"M"	"F"	30	26	2	7	5	-4	FALSE	FALSE	1
"M"	"F"	30	36	4	7	6	6	TRUE	FALSE	1
"M"	"F"	30	29	5	7	3	-1	FALSE	FALSE	1
"M"	"F"	30	27	4	9	7	-3	FALSE	FALSE	2
"M"	"F"	30	25	6	10	6	-5	FALSE	FALSE	2
"M"	"F"	30	23	5	7	6	-7	FALSE	FALSE	2
"M"	"F"	30	32	6	9	6	2	TRUE	FALSE	2
"M"	"F"	30	27	7	8	7	-3	FALSE	FALSE	2
"M"	"F"	30	25	5	8	6	-5	FALSE	FALSE	2
"M"	"F"	30	29	5	8	8	-1	FALSE	FALSE	2
"M"	"F"	30	36	5	8	7	6	TRUE	FALSE	2
"M"	"F"	28	27	5	6	3	-1	FALSE	FALSE	4
"M"	"F"	28	32	7	9	6	4	TRUE	FALSE	4
"M"	"F"	28	25	6	5	2	-3	FALSE	FALSE	4
"M"	"F"	28	29	7	6	2	1	TRUE	FALSE	4
"M"	"F"	28	23	6	6	6	-5	FALSE	FALSE	4
"M"	"F"	28	27	8	9	8	-1	FALSE	FALSE	4
"M"	"F"	28	32	5	6	2	4	TRUE	FALSE	4
"M"	"F"	28	27	7	8	6	-1	FALSE	FALSE	4
"M"	"F"	28	25	9	8	8	-3	FALSE	TRUE	4
"M"	"F"	28	30	8	8	8	2	TRUE	TRUE	4
"M"	"F"	28	29	5	5	6	1	TRUE	FALSE	4
"M"	"F"	28	26	7	9	6	-2	FALSE	TRUE	4
"M"	"F"	28	36	5	5	5	8	TRUE	FALSE	4
"M"	"F"	28	29	8	8	8	1	TRUE	FALSE	4
"M"	"F"	21	27	5	8	6	6	TRUE	TRUE	9
"M"	"F"	21	32	7	8	7	11	TRUE	FALSE	9
"M"	"F"	21	25	7	9	7	4	TRUE	TRUE	9
"M"	"F"	21	29	5	9	5	8	TRUE	FALSE	9
"M"	"F"	21	23	5	5	5	2	TRUE	FALSE	9
"M"	"F"	21	27	5	7	7	6	TRUE	FALSE	9
"M"	"F"	21	32	5	7	7	11	TRUE	FALSE	9
"M"	"F"	21	27	3	7	4	6	TRUE	FALSE	9
"M"	"F"	21	25	7	7	7	4	TRUE	TRUE	9
"M"	"F"	21	30	8	7	7	9	TRUE	FALSE	9
"M"	"F"	21	29	3	8	6	8	TRUE	FALSE	9
"M"	"F"	21	26	3	10	7	5	TRUE	TRUE	9
"M"	"F"	21	36	3	7	4	15	TRUE	FALSE	9
"M"	"F"	21	29	4	7	6	8	TRUE	FALSE	9
"M"	"F"	22	27	6	8	6	5	TRUE	FALSE	3
"M"	"F"	22	32	7	9	8	10	TRUE	FALSE	3
"M"	"F"	22	25	7	8	7	3	TRUE	FALSE	3
"M"	"F"	22	29	8	9	9	7	TRUE	FALSE	3
"M"	"F"	22	23	8	9	8	1	TRUE	FALSE	3
"M"	"F"	22	27	8	8	8	5	TRUE	FALSE	3
"M"	"F"	22	32	6	8	6	10	TRUE	FALSE	3
"M"	"F"	22	27	9	8	8	5	TRUE	FALSE	3
"M"	"F"	22	25	9	9	9	3	TRUE	FALSE	3
"M"	"F"	22	30	9	8	7	8	TRUE	FALSE	3
"M"	"F"	22	29	6	8	6	7	TRUE	FALSE	3
"M"	"F"	22	26	6	7	7	4	TRUE	FALSE	3
"M"	"F"	22	36	6	7	6	14	TRUE	FALSE	3
"M"	"F"	22	29	7	7	7	7	TRUE	FALSE	3
"M"	"F"	24	27	8	10	9	3	TRUE	FALSE	2
"M"	"F"	24	32	7	8	7	8	TRUE	FALSE	2
"M"	"F"	24	25	8	8	8	1	TRUE	FALSE	2
"M"	"F"	24	29	10	9	9	5	TRUE	FALSE	2
"M"	"F"	24	23	8	9	8	-1	FALSE	FALSE	2
"M"	"F"	24	27	8	9	8	3	TRUE	FALSE	2
"M"	"F"	24	32	8	8	8	8	TRUE	FALSE	2
"M"	"F"	24	27	7	10	8	3	TRUE	FALSE	2
"M"	"F"	24	25	10	10	9	1	TRUE	TRUE	2
"M"	"F"	24	30	8	9	9	6	TRUE	FALSE	2
"M"	"F"	24	29	7	10	7	5	TRUE	FALSE	2
"M"	"F"	24	26	7	8	8	2	TRUE	FALSE	2
"M"	"F"	24	36	7	9	6	12	TRUE	FALSE	2
"M"	"F"	24	29	6	7	4	5	TRUE	FALSE	2
"M"	"F"	35	27	6	10	7	-8	FALSE	FALSE	6
"M"	"F"	35	32	10	10	10	-3	FALSE	FALSE	6
"M"	"F"	35	25	6	10	4	-10	FALSE	FALSE	6
"M"	"F"	35	29	7	9	9	-6	FALSE	FALSE	6
"M"	"F"	35	23	8	9	9	-12	FALSE	FALSE	6
"M"	"F"	35	27	9	10	10	-8	FALSE	FALSE	6
"M"	"F"	35	32	4	10	3	-3	FALSE	FALSE	6
"M"	"F"	35	27	8	10	8	-8	FALSE	FALSE	6
"M"	"F"	35	25	8	9	9	-10	FALSE	TRUE	6
"M"	"F"	35	30	10	10	10	-5	FALSE	FALSE	6
"M"	"F"	35	29	7	9	6	-6	FALSE	FALSE	6
"M"	"F"	35	26	8	10	9	-9	FALSE	TRUE	6
"M"	"F"	35	36	8	10	8	1	TRUE	FALSE	6
"M"	"F"	35	29	9	10	7	-6	FALSE	FALSE	6
"M"	"F"	34	27	5	8	5	-7	FALSE	FALSE	4
"M"	"F"	34	32	6	10	6	-2	FALSE	TRUE	4
"M"	"F"	34	25	3	7	2	-9	FALSE	FALSE	4
"M"	"F"	34	29	7	9	7	-5	FALSE	TRUE	4
"M"	"F"	34	23	5	8	3	-11	FALSE	FALSE	4
"M"	"F"	34	27	7	8	8	-7	FALSE	FALSE	4
"M"	"F"	34	32	7	7	5	-2	FALSE	FALSE	4
"M"	"F"	34	27	5	6	5	-7	FALSE	FALSE	4
"M"	"F"	34	25	6	7	7	-9	FALSE	FALSE	4
"M"	"F"	34	30	9	8	8	-4	FALSE	FALSE	4
"M"	"F"	34	29	5	10	6	-5	FALSE	FALSE	4
"M"	"F"	34	26	5	10	4	-8	FALSE	FALSE	4
"M"	"F"	34	36	5	10	5	2	TRUE	FALSE	4
"M"	"F"	34	29	6	7	7	-5	FALSE	FALSE	4
"M"	"F"	21	27	5	10	5	6	TRUE	FALSE	4
"M"	"F"	21	32	4	8	4	11	TRUE	FALSE	4
"M"	"F"	21	23	10	10	10	2	TRUE	FALSE	4
"M"	"F"	21	32	5	10	4	11	TRUE	FALSE	4
"M"	"F"	21	27	7	6	7	6	TRUE	FALSE	4
"M"	"F"	21	25	7	6	7	4	TRUE	FALSE	4
"M"	"F"	21	29	7	5	4	8	TRUE	FALSE	4
"M"	"F"	21	26	2	8	3	5	TRUE	FALSE	4
"M"	"F"	21	36	6	8	4	15	TRUE	FALSE	4
"M"	"F"	33	27	4	7	6	-6	FALSE	FALSE	1
"M"	"F"	33	32	7	8	7	-1	FALSE	FALSE	1
"M"	"F"	33	25	7	7	4	-8	FALSE	FALSE	1
"M"	"F"	33	29	8	8	7	-4	FALSE	FALSE	1
"M"	"F"	33	23	6	9	7	-10	FALSE	FALSE	1
"M"	"F"	33	27	7	8	8	-6	FALSE	TRUE	1
"M"	"F"	33	32	6	9	7	-1	FALSE	FALSE	1
"M"	"F"	33	27	5	8	5	-6	FALSE	FALSE	1
"M"	"F"	33	25	6	8	7	-8	FALSE	FALSE	1
"M"	"F"	33	30	7	7	7	-3	FALSE	FALSE	1
"M"	"F"	33	29	5	7	6	-4	FALSE	FALSE	1
"M"	"F"	33	26	3	5	4	-7	FALSE	FALSE	1
"M"	"F"	33	36	5	9	6	3	TRUE	FALSE	1
"M"	"F"	33	29	4	8	6	-4	FALSE	FALSE	1
"M"	"F"	28	27	2	9	5	-1	FALSE	FALSE	1
"M"	"F"	28	32	6	8	5	4	TRUE	FALSE	1
"M"	"F"	28	25	8	9	3	-3	FALSE	FALSE	1
"M"	"F"	28	29	7	7	5	1	TRUE	FALSE	1
"M"	"F"	28	23	7	8	5	-5	FALSE	FALSE	1
"M"	"F"	28	27	6	8	6	-1	FALSE	FALSE	1
"M"	"F"	28	32	6	10	6	4	TRUE	FALSE	1
"M"	"F"	28	27	6	10	6	-1	FALSE	FALSE	1
"M"	"F"	28	25	9	9	6	-3	FALSE	FALSE	1
"M"	"F"	28	30	7	8	9	2	TRUE	TRUE	1
"M"	"F"	28	29	5	7	6	1	TRUE	FALSE	1
"M"	"F"	28	26	3	5	5	-2	FALSE	FALSE	1
"M"	"F"	28	36	5	7	5	8	TRUE	FALSE	1
"M"	"F"	28	29	5	6	4	1	TRUE	FALSE	1
"M"	"F"	29	27	5	8	7	-2	FALSE	FALSE	5
"M"	"F"	29	32	7	9	8	3	TRUE	TRUE	5
"M"	"F"	29	25	8	8	7	-4	FALSE	FALSE	5
"M"	"F"	29	29	9	8	8	0	FALSE	FALSE	5
"M"	"F"	29	23	7	8	8	-6	FALSE	FALSE	5
"M"	"F"	29	27	7	7	7	-2	FALSE	FALSE	5
"M"	"F"	29	32	6	9	7	3	TRUE	FALSE	5
"M"	"F"	29	27	5	9	8	-2	FALSE	TRUE	5
"M"	"F"	29	25	7	7	6	-4	FALSE	FALSE	5
"M"	"F"	29	30	8	8	7	1	TRUE	FALSE	5
"M"	"F"	29	29	4	8	5	0	FALSE	FALSE	5
"M"	"F"	29	26	4	7	6	-3	FALSE	FALSE	5
"M"	"F"	29	36	7	7	6	7	TRUE	FALSE	5
"M"	"F"	29	29	7	7	6	0	FALSE	FALSE	5
"M"	"F"	22	27	9	9	8	5	TRUE	FALSE	2
"M"	"F"	22	32	8	8	8	10	TRUE	FALSE	2
"M"	"F"	22	25	7	6	6	3	TRUE	FALSE	2
"M"	"F"	22	29	8	7	8	7	TRUE	FALSE	2
"M"	"F"	22	23	7	8	7	1	TRUE	FALSE	2
"M"	"F"	22	27	7	8	7	5	TRUE	FALSE	2
"M"	"F"	22	32	6	7	6	10	TRUE	FALSE	2
"M"	"F"	22	27	8	8	8	5	TRUE	TRUE	2
"M"	"F"	22	25	7	8	7	3	TRUE	FALSE	2
"M"	"F"	22	30	7	8	8	8	TRUE	FALSE	2
"M"	"F"	22	29	5	6	5	7	TRUE	FALSE	2
"M"	"F"	22	26	5	6	5	4	TRUE	FALSE	2
"M"	"F"	22	36	6	7	5	14	TRUE	FALSE	2
"M"	"F"	22	29	6	8	6	7	TRUE	FALSE	2
"M"	"F"	27	27	3	7	6	0	FALSE	FALSE	2
"M"	"F"	27	32	4	6	6	5	TRUE	FALSE	2
"M"	"F"	27	25	4	6	4	-2	FALSE	FALSE	2
"M"	"F"	27	29	7.5	8	7	2	TRUE	FALSE	2
"M"	"F"	27	23	7	7.5	8	-4	FALSE	TRUE	2
"M"	"F"	27	27	8	9	9	0	FALSE	FALSE	2
"M"	"F"	27	32	4	8	6	5	TRUE	FALSE	2
"M"	"F"	27	27	6.5	8	6	0	FALSE	FALSE	2
"M"	"F"	27	30	7	7	7	3	TRUE	TRUE	2
"M"	"F"	27	29	4	7	5	2	TRUE	FALSE	2
"M"	"F"	27	26	3	6	6	-1	FALSE	FALSE	2
"M"	"F"	27	36	5	6	5	9	TRUE	FALSE	2
"M"	"F"	27	29	4	8	7	2	TRUE	FALSE	2
"F"	"M"	27	30	9	9	9	3	TRUE	FALSE	2
"F"	"M"	27	30	8	8	9	3	TRUE	FALSE	2
"F"	"M"	27	28	7	8	8	1	TRUE	FALSE	2
"F"	"M"	27	21	8	8	9	-6	FALSE	TRUE	2
"F"	"M"	27	22	9	9	9	-5	FALSE	FALSE	2
"F"	"M"	27	24	8	8	9	-3	FALSE	FALSE	2
"F"	"M"	27	35	6	8	7	8	TRUE	FALSE	2
"F"	"M"	27	34	7	8	8	7	TRUE	FALSE	2
"F"	"M"	27	21	8	10	9	-6	FALSE	FALSE	2
"F"	"M"	27	33	8	10	8	6	TRUE	FALSE	2
"F"	"M"	27	28	7	8	8	1	TRUE	FALSE	2
"F"	"M"	27	29	8	8	8	2	TRUE	FALSE	2
"F"	"M"	27	22	10	10	9	-5	FALSE	FALSE	2
"F"	"M"	27	27	8	9	9	0	FALSE	FALSE	2
"F"	"M"	32	30	10	10	8	-2	FALSE	FALSE	5
"F"	"M"	32	30	9	8	8	-2	FALSE	FALSE	5
"F"	"M"	32	28	8	10	5	-4	FALSE	FALSE	5
"F"	"M"	32	21	10	8	8	-11	FALSE	FALSE	5
"F"	"M"	32	22	8	8	8	-10	FALSE	FALSE	5
"F"	"M"	32	24	7	9	7	-8	FALSE	FALSE	5
"F"	"M"	32	35	10	8	8	3	TRUE	FALSE	5
"F"	"M"	32	34	8	10	8	2	TRUE	TRUE	5
"F"	"M"	32	21	5	4	3	-11	FALSE	FALSE	5
"F"	"M"	32	33	10	10	8	1	TRUE	FALSE	5
"F"	"M"	32	28	8	8	8	-4	FALSE	FALSE	5
"F"	"M"	32	29	10	10	8	-3	FALSE	TRUE	5
"F"	"M"	32	22	10	8	8	-10	FALSE	FALSE	5
"F"	"M"	32	27	10	10	8	-5	FALSE	FALSE	5
"F"	"M"	25	30	7	8	7	5	TRUE	FALSE	2
"F"	"M"	25	30	6	7	6	5	TRUE	FALSE	2
"F"	"M"	25	28	6	8	5	3	TRUE	FALSE	2
"F"	"M"	25	21	9	7	8	-4	FALSE	TRUE	2
"F"	"M"	25	22	7	7	5	-3	FALSE	FALSE	2
"F"	"M"	25	24	6	6	5	-1	FALSE	FALSE	2
"F"	"M"	25	35	6	6	5	10	TRUE	FALSE	2
"F"	"M"	25	34	8	7	7	9	TRUE	FALSE	2
"F"	"M"	25	21	6	5	4	-4	FALSE	FALSE	2
"F"	"M"	25	33	6	7	6	8	TRUE	FALSE	2
"F"	"M"	25	28	8	7	7	3	TRUE	FALSE	2
"F"	"M"	25	29	7	7	6	4	TRUE	FALSE	2
"F"	"M"	25	22	8	7	6	-3	FALSE	FALSE	2
"F"	"M"	25	27	8	8	8	2	TRUE	FALSE	2
"F"	"M"	29	30	6	8	7	1	TRUE	FALSE	4
"F"	"M"	29	30	4	5	6	1	TRUE	FALSE	4
"F"	"M"	29	28	5	7	7	-1	FALSE	FALSE	4
"F"	"M"	29	21	7	5	7	-8	FALSE	FALSE	4
"F"	"M"	29	22	5	6	7	-7	FALSE	FALSE	4
"F"	"M"	29	24	5	6	6	-5	FALSE	FALSE	4
"F"	"M"	29	35	4	5	5	6	TRUE	FALSE	4
"F"	"M"	29	34	6	7	6	5	TRUE	TRUE	4
"F"	"M"	29	21	4	2	3	-8	FALSE	FALSE	4
"F"	"M"	29	33	8	7	8	4	TRUE	FALSE	4
"F"	"M"	29	28	7	4	6	-1	FALSE	FALSE	4
"F"	"M"	29	29	5	6	6	0	FALSE	FALSE	4
"F"	"M"	29	22	6	5	7	-7	FALSE	FALSE	4
"F"	"M"	29	27	5	6	7	-2	FALSE	FALSE	4
"F"	"M"	23	30	8	8	8	7	TRUE	FALSE	2
"F"	"M"	23	30	5	6	3	7	TRUE	FALSE	2
"F"	"M"	23	28	3	7	4	5	TRUE	FALSE	2
"F"	"M"	23	21	7	5	5	-2	FALSE	FALSE	2
"F"	"M"	23	22	5	7	5	-1	FALSE	FALSE	2
"F"	"M"	23	24	5	8	5	1	TRUE	FALSE	2
"F"	"M"	23	35	4	6	3	12	TRUE	FALSE	2
"F"	"M"	23	34	6	8	4	11	TRUE	FALSE	2
"F"	"M"	23	21	6	4	6	-2	FALSE	FALSE	2
"F"	"M"	23	33	9	8	9	10	TRUE	FALSE	2
"F"	"M"	23	28	6	6	6	5	TRUE	FALSE	2
"F"	"M"	23	29	5	8	5	6	TRUE	FALSE	2
"F"	"M"	23	22	7	6	5	-1	FALSE	FALSE	2
"F"	"M"	23	27	7	8	7	4	TRUE	TRUE	2
"F"	"M"	27	30	6	6	6	3	TRUE	FALSE	2
"F"	"M"	27	30	5	8	7	3	TRUE	FALSE	2
"F"	"M"	27	28	3	9	4	1	TRUE	FALSE	2
"F"	"M"	27	21	6	6	7	-6	FALSE	FALSE	2
"F"	"M"	27	22	4	7	7	-5	FALSE	FALSE	2
"F"	"M"	27	24	4	7	5	-3	FALSE	FALSE	2
"F"	"M"	27	35	3	7	6	8	TRUE	FALSE	2
"F"	"M"	27	34	5	9	8	7	TRUE	FALSE	2
"F"	"M"	27	21	3	4	4	-6	FALSE	FALSE	2
"F"	"M"	27	33	7	9	9	6	TRUE	TRUE	2
"F"	"M"	27	28	6	7	7	1	TRUE	FALSE	2
"F"	"M"	27	29	6	7	5	2	TRUE	FALSE	2
"F"	"M"	27	22	4	6	4	-5	FALSE	FALSE	2
"F"	"M"	27	27	5	9	8	0	FALSE	FALSE	2
"F"	"M"	32	30	7	6	6	-2	FALSE	FALSE	2
"F"	"M"	32	30	4	5	5	-2	FALSE	FALSE	2
"F"	"M"	32	28	4	6	5	-4	FALSE	FALSE	2
"F"	"M"	32	21	5	6	7	-11	FALSE	FALSE	2
"F"	"M"	32	22	4	5	4	-10	FALSE	FALSE	2
"F"	"M"	32	24	6	5	5	-8	FALSE	FALSE	2
"F"	"M"	32	35	5	7	4	3	TRUE	FALSE	2
"F"	"M"	32	34	7	7	6	2	TRUE	FALSE	2
"F"	"M"	32	21	7	6	6	-11	FALSE	FALSE	2
"F"	"M"	32	33	6	7	7	1	TRUE	FALSE	2
"F"	"M"	32	28	5	5	6	-4	FALSE	FALSE	2
"F"	"M"	32	29	6	6	6	-3	FALSE	FALSE	2
"F"	"M"	32	22	9	7	8	-10	FALSE	FALSE	2
"F"	"M"	32	27	7	7	7	-5	FALSE	FALSE	2
"F"	"M"	27	30	9	10	9	3	TRUE	FALSE	1
"F"	"M"	27	30	7	9	6	3	TRUE	FALSE	1
"F"	"M"	27	28	7	8	8	1	TRUE	FALSE	1
"F"	"M"	27	21	6	8	6	-6	FALSE	FALSE	1
"F"	"M"	27	22	8	9	7	-5	FALSE	FALSE	1
"F"	"M"	27	24	7	9	7	-3	FALSE	FALSE	1
"F"	"M"	27	35	5	9	6	8	TRUE	FALSE	1
"F"	"M"	27	34	5	8	6	7	TRUE	FALSE	1
"F"	"M"	27	21	2	6	4	-6	FALSE	FALSE	1
"F"	"M"	27	33	7	7	6	6	TRUE	FALSE	1
"F"	"M"	27	28	7	8	6	1	TRUE	FALSE	1
"F"	"M"	27	29	9	8	7	2	TRUE	TRUE	1
"F"	"M"	27	22	8	9	7	-5	FALSE	TRUE	1
"F"	"M"	27	27	10	10	8	0	FALSE	FALSE	1
"F"	"M"	25	30	7	9	7	5	TRUE	TRUE	4
"F"	"M"	25	30	5	6	4	5	TRUE	FALSE	4
"F"	"M"	25	28	6	8	6	3	TRUE	TRUE	4
"F"	"M"	25	21	7	6	6	-4	FALSE	TRUE	4
"F"	"M"	25	22	5	5	3	-3	FALSE	FALSE	4
"F"	"M"	25	24	5	7	7	-1	FALSE	TRUE	4
"F"	"M"	25	35	6	8	6	10	TRUE	TRUE	4
"F"	"M"	25	34	5	8	3	9	TRUE	FALSE	4
"F"	"M"	25	21	4	6	5	-4	FALSE	FALSE	4
"F"	"M"	25	33	6	6	4	8	TRUE	FALSE	4
"F"	"M"	25	28	8	8	8	3	TRUE	FALSE	4
"F"	"M"	25	29	5	5	3	4	TRUE	FALSE	4
"F"	"M"	25	22	6	5	2	-3	FALSE	FALSE	4
"F"	"M"	25	27	7	7	6	2	TRUE	TRUE	4
"F"	"M"	30	30	8	9	8	0	FALSE	FALSE	5
"F"	"M"	30	30	4	7	5	0	FALSE	FALSE	5
"F"	"M"	30	28	5	9	7	-2	FALSE	TRUE	5
"F"	"M"	30	21	8	6	5	-9	FALSE	FALSE	5
"F"	"M"	30	22	4	7	4	-8	FALSE	FALSE	5
"F"	"M"	30	24	5	8	6	-6	FALSE	FALSE	5
"F"	"M"	30	35	4	8	6	5	TRUE	FALSE	5
"F"	"M"	30	34	4	10	6	4	TRUE	FALSE	5
"F"	"M"	30	21	4	8	5	-9	FALSE	FALSE	5
"F"	"M"	30	33	7	9	7	3	TRUE	FALSE	5
"F"	"M"	30	28	8	8	8	-2	FALSE	TRUE	5
"F"	"M"	30	29	8	9	7	-1	FALSE	FALSE	5
"F"	"M"	30	22	7	7	6	-8	FALSE	FALSE	5
"F"	"M"	30	27	7	7	7	-3	FALSE	TRUE	5
"F"	"M"	29	30	6	7	6	1	TRUE	FALSE	0
"F"	"M"	29	30	6	6	7	1	TRUE	FALSE	0
"F"	"M"	29	28	4	7	8	-1	FALSE	FALSE	0
"F"	"M"	29	21	7	6	8	-8	FALSE	FALSE	0
"F"	"M"	29	22	5	7	6	-7	FALSE	FALSE	0
"F"	"M"	29	24	4	8	5	-5	FALSE	FALSE	0
"F"	"M"	29	35	7	7	7	6	TRUE	FALSE	0
"F"	"M"	29	34	7	7	7	5	TRUE	FALSE	0
"F"	"M"	29	21	4	5	5	-8	FALSE	FALSE	0
"F"	"M"	29	33	6	5	6	4	TRUE	FALSE	0
"F"	"M"	29	28	5	5	5	-1	FALSE	FALSE	0
"F"	"M"	29	29	5	5	5	0	FALSE	FALSE	0
"F"	"M"	29	27	6	7	6	-2	FALSE	FALSE	0
"F"	"M"	26	30	10	9	8	4	TRUE	FALSE	2
"F"	"M"	26	30	6	7	6	4	TRUE	FALSE	2
"F"	"M"	26	28	6	7	8	2	TRUE	TRUE	2
"F"	"M"	26	21	9	7	9	-5	FALSE	TRUE	2
"F"	"M"	26	22	7	8	6	-4	FALSE	FALSE	2
"F"	"M"	26	24	7	8	8	-2	FALSE	FALSE	2
"F"	"M"	26	35	6	9	7	9	TRUE	TRUE	2
"F"	"M"	26	34	5	7	6	8	TRUE	FALSE	2
"F"	"M"	26	21	7	7	6	-5	FALSE	FALSE	2
"F"	"M"	26	33	9	8	8	7	TRUE	FALSE	2
"F"	"M"	26	28	6	6	7	2	TRUE	FALSE	2
"F"	"M"	26	29	6	6	7	3	TRUE	FALSE	2
"F"	"M"	26	22	8	7	7	-4	FALSE	FALSE	2
"F"	"M"	26	27	9	7	8	1	TRUE	FALSE	2
"F"	"M"	36	30	10	10	7	-6	FALSE	FALSE	2
"F"	"M"	36	30	5	7	3	-6	FALSE	FALSE	2
"F"	"M"	36	28	5	8	6	-8	FALSE	FALSE	2
"F"	"M"	36	21	6	7	8	-15	FALSE	FALSE	2
"F"	"M"	36	22	6	7	8	-14	FALSE	FALSE	2
"F"	"M"	36	24	6	8	6	-12	FALSE	FALSE	2
"F"	"M"	36	35	9	5	3	-1	FALSE	FALSE	2
"F"	"M"	36	34	7	9	5	-2	FALSE	FALSE	2
"F"	"M"	36	21	5	6	9	-15	FALSE	FALSE	2
"F"	"M"	36	33	7	7	5	-3	FALSE	FALSE	2
"F"	"M"	36	28	5	6	5	-8	FALSE	FALSE	2
"F"	"M"	36	29	8	9	5	-7	FALSE	FALSE	2
"F"	"M"	36	22	6	4	5	-14	FALSE	FALSE	2
"F"	"M"	36	27	6	8	5	-9	FALSE	FALSE	2
"F"	"M"	29	30	7	7	6	1	TRUE	FALSE	0
"F"	"M"	29	30	4	6	4	1	TRUE	FALSE	0
"F"	"M"	29	28	4	7	5	-1	FALSE	FALSE	0
"F"	"M"	29	21	6	7	6	-8	FALSE	FALSE	0
"F"	"M"	29	22	4	7	5	-7	FALSE	FALSE	0
"F"	"M"	29	24	6	7	5	-5	FALSE	FALSE	0
"F"	"M"	29	35	4	7	4	6	TRUE	FALSE	0
"F"	"M"	29	34	6	8	7	5	TRUE	FALSE	0
"F"	"M"	29	21	6	7	6	-8	FALSE	FALSE	0
"F"	"M"	29	33	5	7	6	4	TRUE	FALSE	0
"F"	"M"	29	28	4	6	4	-1	FALSE	FALSE	0
"F"	"M"	29	29	4	7	5	0	FALSE	FALSE	0
"F"	"M"	29	22	4	7	6	-7	FALSE	FALSE	0
"F"	"M"	29	27	6	7	7	-2	FALSE	FALSE	0
"M"	"F"	34	30	8	10	10	-4	FALSE	FALSE	2
"M"	"F"	34	23	10	10	10	-11	FALSE	FALSE	2
"M"	"F"	34	29	8	10	10	-5	FALSE	FALSE	2
"M"	"F"	34	24	5	10	8	-10	FALSE	FALSE	2
"M"	"F"	34	25	8	10	8	-9	FALSE	FALSE	2
"M"	"F"	34	28	8	10	9	-6	FALSE	TRUE	2
"M"	"F"	34	27	5	10	8	-7	FALSE	FALSE	2
"M"	"F"	25	30	6	8	6	5	TRUE	TRUE	2
"M"	"F"	25	23	8	8	7	-2	FALSE	TRUE	2
"M"	"F"	25	29	8	8	7	4	TRUE	FALSE	2
"M"	"F"	25	25	6	7	6	0	FALSE	FALSE	2
"M"	"F"	25	28	6	7	6	3	TRUE	FALSE	2
